ReadID	Reference	ReadLength
SRR27421011.10735	NC_012149.1	20681
SRR27421011.10756	NC_012149.1	10780
SRR27421011.11856	NC_012149.1	15176
SRR27421011.11989	NC_012149.1	8475
SRR27421011.12297	NC_012149.1	7684
SRR27421011.12570	NC_012149.1	44142
SRR27421011.12664	NC_012149.1	15024
SRR27421011.12926	NC_012149.1	32208
SRR27421011.12931	NC_012149.1	11725
SRR27421011.12983	NC_012149.1	33225
SRR27421011.13231	NC_012149.1	28324
SRR27421011.13367	NC_012149.1	29544
SRR27421011.13395	NC_012149.1	32251
SRR27421011.13619	NC_012149.1	12887
SRR27421011.14432	NC_012149.1	7007
SRR27421011.14582	NC_012149.1	34500
SRR27421011.14595	NC_012149.1	18101
SRR27421011.14734	NC_012149.1	31540
SRR27421011.14870	NC_012149.1	12938
SRR27421011.15001	NC_012149.1	18081
SRR27421011.15527	NC_012149.1	14324
SRR27421011.15597	NC_012149.1	8684
SRR27421011.15676	NC_012149.1	20705
SRR27421011.15842	NC_012149.1	29628
SRR27421011.15893	NC_012149.1	32568
SRR27421011.17106	NC_012149.1	14161
SRR27421011.17313	NC_012149.1	10738
SRR27421011.17701	NC_012149.1	13247
SRR27421011.17808	NC_012149.1	14441
SRR27421011.17912	NC_012149.1	16762
SRR27421011.18594	NC_012149.1	13446
SRR27421011.18708	NC_012149.1	8357
SRR27421011.18745	NC_012149.1	26747
SRR27421011.19446	NC_012149.1	9589
SRR27421011.19459	NC_012149.1	11569
SRR27421011.19504	NC_012149.1	10158
SRR27421011.19542	NC_012149.1	32023
SRR27421011.19675	NC_012149.1	31666
SRR27421011.19707	NC_012149.1	31101
SRR27421011.19857	NC_012149.1	10435
SRR27421011.19931	NC_012149.1	31591
SRR27421011.20319	NC_012149.1	17916
SRR27421011.20675	NC_012149.1	12327
SRR27421011.20856	NC_012149.1	6430
SRR27421011.21088	NC_012149.1	33477
SRR27421011.21140	NC_012149.1	8030
SRR27421011.21431	NC_012149.1	9092
SRR27421011.21878	NC_012149.1	17332
SRR27421011.21977	NC_012149.1	11510
SRR27421011.22119	NC_012149.1	32309
SRR27421011.22543	NC_012149.1	9853
SRR27421011.22952	NC_012149.1	32564
SRR27421011.23005	NC_012149.1	29002
SRR27421011.23025	NC_012149.1	6565
SRR27421011.23065	NC_012149.1	8149
SRR27421011.23123	NC_012149.1	5134
SRR27421011.23171	NC_012149.1	12921
SRR27421011.23197	NC_012149.1	7880
SRR27421011.23689	NC_012149.1	32847
SRR27421011.24072	NC_012149.1	16304
SRR27421011.24289	NC_012149.1	17544
SRR27421011.24700	NC_012149.1	45309
SRR27421011.25057	NC_012149.1	7149
SRR27421011.25753	NC_012149.1	64286
SRR27421011.26101	NC_012149.1	29916
SRR27421011.26118	NC_012149.1	9822
SRR27421011.26173	NC_012149.1	20877
SRR27421011.26521	NC_012149.1	9091
SRR27421011.26570	NC_012149.1	19029
SRR27421011.26609	NC_012149.1	6659
SRR27421011.26756	NC_012149.1	8094
SRR27421011.26960	NC_012149.1	18699
SRR27421011.27194	NC_012149.1	23578
SRR27421011.27196	NC_012149.1	9936
SRR27421011.27392	NC_012149.1	8796
SRR27421011.27755	NC_012149.1	32183
SRR27421011.27813	NC_012149.1	13347
SRR27421011.27918	NC_012149.1	7775
SRR27421011.28309	NC_012149.1	13927
SRR27421011.28331	NC_012149.1	8608
SRR27421011.28340	NC_012149.1	8666
SRR27421011.28375	NC_012149.1	5125
SRR27421011.28453	NC_012149.1	11938
SRR27421011.28735	NC_012149.1	27348
SRR27421011.28912	NC_012149.1	8321
SRR27421011.29175	NC_012149.1	7271
SRR27421011.29524	NC_012149.1	14852
SRR27421011.29584	NC_012149.1	30968
SRR27421011.29683	NC_012149.1	32874
SRR27421011.29722	NC_012149.1	18292
SRR27421011.29881	NC_012149.1	11322
SRR27421011.29883	NC_012149.1	27284
SRR27421011.30015	NC_012149.1	6298
SRR27421011.30019	NC_012149.1	8372
SRR27421011.30033	NC_012149.1	16985
SRR27421011.30034	NC_012149.1	32226
SRR27421011.312	NC_012149.1	11001
SRR27421011.326	NC_012149.1	47965
SRR27421011.363	NC_012149.1	36114
SRR27421011.652	NC_012149.1	36458
SRR27421011.845	NC_012149.1	38433
SRR27421011.870	NC_012149.1	44530
SRR27421011.930	NC_012149.1	9944
SRR27421011.1473	NC_012149.1	8420
SRR27421011.1507	NC_012149.1	8026
SRR27421011.1520	NC_012149.1	31471
SRR27421011.1888	NC_012149.1	42634
SRR27421011.2390	NC_012149.1	13485
SRR27421011.2566	NC_012149.1	13570
SRR27421011.2669	NC_012149.1	22559
SRR27421011.3637	NC_012149.1	9299
SRR27421011.3896	NC_012149.1	16695
SRR27421011.4711	NC_012149.1	5533
SRR27421011.5513	NC_012149.1	22166
SRR27421011.5554	NC_012149.1	29583
SRR27421011.5567	NC_012149.1	17815
SRR27421011.6011	NC_012149.1	9078
SRR27421011.6148	NC_012149.1	13463
SRR27421011.6151	NC_012149.1	9785
SRR27421011.6196	NC_012149.1	5918
SRR27421011.6465	NC_012149.1	29660
SRR27421011.7671	NC_012149.1	11782
SRR27421011.8043	NC_012149.1	11270
SRR27421011.8960	NC_012149.1	6493
SRR27421011.9250	NC_012149.1	27662
SRR27421011.9392	NC_012149.1	17582
SRR27421011.9673	NC_012149.1	6013
SRR27421011.9741	NC_012149.1	22838
SRR27421011.9911	NC_012149.1	15112
SRR27421011.10217	NC_012149.1	22550
SRR27421011.10320	NC_012149.1	35317
SRR27421011.10395	NC_012149.1	10571
SRR27421011.10482	NC_012149.1	27057
SRR27421011.10901	NC_012149.1	19450
SRR27421011.10922	NC_012149.1	6678
SRR27421011.11561	NC_012149.1	20053
SRR27421011.12101	NC_012149.1	36502
SRR27421011.12298	NC_012149.1	7679
SRR27421011.12431	NC_012149.1	8825
SRR27421011.12636	NC_012149.1	32794
SRR27421011.12712	NC_012149.1	33830
SRR27421011.13232	NC_012149.1	19170
SRR27421011.13250	NC_012149.1	10951
SRR27421011.13359	NC_012149.1	27691
SRR27421011.13394	NC_012149.1	32244
SRR27421011.13789	NC_012149.1	26697
SRR27421011.14336	NC_012149.1	12048
SRR27421011.14987	NC_012149.1	16688
SRR27421011.15807	NC_012149.1	31082
SRR27421011.16360	NC_012149.1	8793
SRR27421011.17010	NC_012149.1	23650
SRR27421011.17088	NC_012149.1	6307
SRR27421011.17097	NC_012149.1	33533
SRR27421011.18287	NC_012149.1	15924
SRR27421011.18620	NC_012149.1	31302
SRR27421011.18872	NC_012149.1	30198
SRR27421011.18904	NC_012149.1	11570
SRR27421011.19159	NC_012149.1	32219
SRR27421011.19258	NC_012149.1	6963
SRR27421011.19348	NC_012149.1	7905
SRR27421011.19505	NC_012149.1	15684
SRR27421011.19659	NC_012149.1	32850
SRR27421011.19717	NC_012149.1	8223
SRR27421011.20054	NC_012149.1	10898
SRR27421011.20561	NC_012149.1	10741
SRR27421011.20663	NC_012149.1	23146
SRR27421011.20798	NC_012149.1	24429
SRR27421011.20934	NC_012149.1	14305
SRR27421011.21005	NC_012149.1	31880
SRR27421011.21246	NC_012149.1	27285
SRR27421011.22278	NC_012149.1	18568
SRR27421011.22349	NC_012149.1	6958
SRR27421011.22552	NC_012149.1	7875
SRR27421011.22953	NC_012149.1	32603
SRR27421011.23602	NC_012149.1	15660
SRR27421011.23961	NC_012149.1	6712
SRR27421011.24269	NC_012149.1	18579
SRR27421011.24633	NC_012149.1	11063
SRR27421011.24711	NC_012149.1	33075
SRR27421011.24945	NC_012149.1	5352
SRR27421011.25042	NC_012149.1	5369
SRR27421011.25332	NC_012149.1	12725
SRR27421011.25595	NC_012149.1	6469
SRR27421011.26426	NC_012149.1	5391
SRR27421011.26913	NC_012149.1	22956
SRR27421011.27109	NC_012149.1	43638
SRR27421011.27120	NC_012149.1	8720
SRR27421011.27390	NC_012149.1	32457
SRR27421011.27581	NC_012149.1	32333
SRR27421011.28834	NC_012149.1	15453
SRR27421011.29272	NC_012149.1	5936
SRR27421011.29385	NC_012149.1	18211
SRR27421011.30310	NC_012149.1	21211
SRR27421011.30339	NC_012149.1	12951
SRR27421011.30358	NC_012149.1	5969
SRR27421011.30359	NC_012149.1	9828
SRR27421011.10357	NC_012149.1	11018
SRR27421011.15903	NC_012149.1	30046
SRR27421011.17845	NC_012149.1	11516
SRR27421011.22660	NC_012149.1	32146
SRR27421011.13145	NC_012149.1	11471
SRR27421011.1099	NC_012149.1	8252
SRR27421011.13735	NC_012149.1	10616
SRR27421011.20102	NC_012149.1	31301
SRR27421011.2327	NC_012149.1	32522
SRR27421011.22809	NC_012149.1	5138
SRR27421011.27040	NC_012149.1	26620
SRR27421011.3264	NC_012149.1	5376
SRR27421011.10190	NC_012149.1	32370
SRR27421011.28485	NC_012149.1	17036
SRR27421011.20541	NC_012149.1	25823
SRR27421011.9174	NC_012149.1	9930
SRR27421011.21482	NC_012149.1	11998
SRR27421011.22831	NC_012149.1	8077
SRR27421011.1367	NC_012149.1	5504
SRR27421011.1263	NC_012149.1	9535
SRR27421011.1562	NC_012149.1	5795
SRR27421011.29794	NC_012149.1	14920
SRR27421011.5329	NC_012149.1	16967
SRR27421011.22969	NC_012149.1	8647
SRR27421011.10435	NC_012149.1	20022
SRR27421011.14111	NC_012149.1	29294
SRR27421011.7993	NC_012149.1	7331
SRR27421011.979	NC_012149.1	30658
SRR27421011.3488	NC_012149.1	14479
SRR27421011.13212	NC_012149.1	31004
SRR27421011.16195	NC_012149.1	16904
SRR27421011.19914	NC_012149.1	33347
SRR27421011.980	NC_012149.1	30995
SRR27421011.10888	NC_012149.1	11847
SRR27421011.21539	NC_012149.1	8121
SRR27421011.3102	NC_012149.1	16367
SRR27421011.696	NC_012149.1	6541
SRR27421011.2039	NC_012149.1	30810
SRR27421011.3702	NC_012149.1	13454
SRR27421011.21621	NC_012149.1	16218
SRR27421011.1521	NC_012149.1	19013
SRR27421011.16194	NC_012149.1	9294
SRR27421011.9866	NC_012149.1	9894
SRR27421011.441	NC_012149.1	5303
SRR27421011.574	NC_012149.1	10041
SRR27421011.1023	NC_012149.1	13409
SRR27421011.21436	NC_012149.1	13484
SRR27421011.16372	NC_012149.1	9290
SRR27421011.20361	NC_012149.1	9227
SRR27421011.712	NC_012149.1	21904
SRR27421011.17532	NC_012149.1	26397
SRR27421011.5938	NC_012149.1	5179
SRR27421011.893	NC_012149.1	11324
SRR27421011.894	NC_012149.1	10995
SRR27421011.4349	NC_012149.1	13328
SRR27421011.13045	NC_012149.1	10188
SRR27421011.12122	NC_012149.1	19805
SRR27421011.28427	NC_012149.1	13854
SRR27421011.14793	NC_012149.1	25801
SRR27421011.2146	NC_012149.1	36237
SRR27421011.10786	NC_012149.1	18879
SRR27421011.11158	NC_012149.1	6150
SRR27421011.18443	NC_012149.1	7525
SRR27421011.19463	NC_012149.1	14311
SRR27421011.28307	NC_012149.1	5299
SRR27421011.25148	NC_012149.1	31538
SRR27421011.17115	NC_012149.1	25281
SRR27421011.2007	NC_012149.1	8253
SRR27421011.12583	NC_012149.1	20267
SRR27421011.20030	NC_012149.1	26792
SRR27421011.3684	NC_012149.1	16846
SRR27421011.16792	NC_012149.1	8477
SRR27421011.1989	NC_012149.1	9358
SRR27421011.27167	NC_012149.1	16743
SRR27421011.6413	NC_012149.1	14978
SRR27421011.2952	NC_012149.1	6696
SRR27421011.510	NC_012149.1	27723
SRR27421011.29019	NC_012149.1	6706
SRR27421011.1586	NC_012149.1	16007
SRR27421011.29438	NC_012149.1	14013
SRR27421011.4138	NC_012149.1	7119
SRR27421011.1552	NC_012149.1	11453
SRR27421011.26136	NC_012149.1	32253
SRR27421011.12309	NC_012149.1	25933
SRR27421011.24986	NC_012149.1	20624
SRR27421011.29701	NC_012149.1	5988
SRR27421011.27015	NC_012149.1	21028
SRR27421011.15164	NC_012149.1	9804
SRR27421011.21052	NC_012149.1	12224
SRR27421011.19960	NC_012149.1	5600
SRR27421011.27115	NC_012149.1	28612
SRR27421011.14470	NC_012149.1	5282
SRR27421011.26014	NC_012149.1	31684
SRR27421011.22260	NC_012149.1	11477
SRR27421011.22541	NC_012149.1	8264
SRR27421011.4595	NC_012149.1	16132
SRR27421011.25565	NC_012149.1	8705
SRR27421011.468	NC_012149.1	32309
SRR27421011.525	NC_012149.1	27070
SRR27421011.24386	NC_012149.1	13432
SRR27421011.14847	NC_012149.1	38742
SRR27421011.29695	NC_012149.1	22866
SRR27421011.11568	NC_012149.1	10598
SRR27421011.20723	NC_012149.1	7740
SRR27421011.17272	NC_012149.1	29726
SRR27421011.17300	NC_012149.1	32551
SRR27421011.11592	NC_012149.1	9225
SRR27421011.2177	NC_012149.1	13665
SRR27421011.26719	NC_012149.1	25001
SRR27421011.8708	NC_012149.1	46952
SRR27421011.10182	NC_012149.1	12653
SRR27421011.30023	NC_012149.1	13060
SRR27421011.1549	NC_012149.1	20075
SRR27421011.19815	NC_012149.1	9290
SRR27421011.27060	NC_012149.1	31516
SRR27421011.28194	NC_012149.1	18478
SRR27421011.6315	NC_012149.1	32091
SRR27421011.14309	NC_012149.1	31809
SRR27421011.29157	NC_012149.1	25523
SRR27421011.10604	NC_012149.1	32467
SRR27421011.16286	NC_012149.1	12322
SRR27421011.25454	NC_012149.1	16775
SRR27421011.1931	NC_012149.1	10236
SRR27421011.14005	NC_012149.1	10543
SRR27421011.17444	NC_012149.1	31885
SRR27421011.29370	NC_012149.1	5380
SRR27421011.20998	NC_012149.1	5446
SRR27421011.9103	NC_012149.1	6713
SRR27421011.1852	NC_012149.1	23665
SRR27421011.27265	NC_012149.1	6700
SRR27421011.26940	NC_012149.1	6273
SRR27421011.25320	NC_012149.1	31977
SRR27421011.2377	NC_012149.1	5971
SRR27421011.226	NC_012149.1	18043
SRR27421011.22730	NC_012149.1	26682
SRR27421011.26353	NC_012149.1	9185
SRR27421011.14121	NC_012149.1	15587
SRR27421011.9991	NC_012149.1	9437
SRR27421011.6825	NC_012149.1	30336
SRR27421011.12844	NC_012149.1	31109
SRR27421011.478	NC_012149.1	17035
SRR27421011.5482	NC_012149.1	9631
SRR27421011.251	NC_012149.1	26889
SRR27421011.8407	NC_012149.1	7499
SRR27421011.6099	NC_012149.1	7513
SRR27421011.10198	NC_012149.1	10481
SRR27421011.12362	NC_012149.1	36581
SRR27421011.11932	NC_012149.1	23573
SRR27421011.21345	NC_012149.1	32400
SRR27421011.14205	NC_012149.1	11270
SRR27421011.24384	NC_012149.1	7992
SRR27421011.872	NC_012149.1	25079
SRR27421011.726	NC_012149.1	32195
SRR27421011.28765	NC_012149.1	17017
SRR27421011.22159	NC_012149.1	18673
SRR27421011.17047	NC_012149.1	7078
SRR27421011.9313	NC_012149.1	32316
SRR27421011.23867	NC_012149.1	15823
SRR27421011.11911	NC_012149.1	18313
SRR27421011.17927	NC_012149.1	33102
SRR27421011.18272	NC_012149.1	6572
SRR27421011.7946	NC_012149.1	7077
SRR27421011.8675	NC_012149.1	9100
SRR27421011.11339	NC_012149.1	5971
SRR27421011.23145	NC_012149.1	5876
SRR27421011.904	NC_012149.1	6375
SRR27421011.24009	NC_012149.1	14622
SRR27421011.11010	NC_012149.1	9178
SRR27421011.29073	NC_012149.1	9428
SRR27421011.26817	NC_012149.1	40774
SRR27421011.1154	NC_012149.1	5844
SRR27421011.24466	NC_012149.1	5896
SRR27421011.18334	NC_012149.1	6195
SRR27421011.27107	NC_012149.1	6172
SRR27421011.19474	NC_012149.1	6004
SRR27421011.18363	NC_012149.1	19560
SRR27421011.253	NC_012149.1	12928
SRR27421011.17708	NC_012149.1	9896
SRR27421011.16405	NC_012149.1	9314
SRR27421011.1186	NC_012149.1	21436
SRR27421011.849	NC_012149.1	31888
SRR27421011.23421	NC_012149.1	22660
SRR27421011.7070	NC_012149.1	5719
SRR27421011.29060	NC_012149.1	32306
SRR27421011.682	NC_012149.1	27937
SRR27421011.925	NC_012149.1	6443
SRR27421011.3780	NC_012149.1	9256
SRR27421011.3528	NC_012149.1	14266
SRR27421011.18245	NC_012149.1	21716
SRR27421011.13519	NC_012149.1	31803
SRR27421011.9576	NC_012149.1	10805
SRR27421011.22266	NC_012149.1	16635
SRR27421011.13566	NC_012149.1	28980
SRR27421011.11066	NC_012149.1	32308
SRR27421011.7578	NC_012149.1	11685
SRR27421011.9942	NC_012149.1	9865
SRR27421011.26267	NC_012149.1	8540
SRR27421011.23259	NC_012149.1	21762
SRR27421011.14029	NC_012149.1	13112
SRR27421011.14389	NC_012149.1	6324
SRR27421011.2744	NC_012149.1	7355
SRR27421011.18171	NC_012149.1	8294
SRR27421011.11120	NC_012149.1	37848
SRR27421011.29109	NC_012149.1	8749
SRR27421011.5235	NC_012149.1	10880
SRR27421011.1688	NC_012149.1	9237
SRR27421011.11790	NC_012149.1	24993
SRR27421011.12087	NC_012149.1	25173
SRR27421011.15675	NC_012149.1	30558
SRR27421011.6164	NC_012149.1	7931
SRR27421011.2442	NC_012149.1	14131
SRR27421011.14038	NC_012149.1	27101
SRR27421011.30054	NC_012149.1	39345
SRR27421011.23576	NC_012149.1	11883
SRR27421011.24492	NC_012149.1	6360
SRR27421011.14434	NC_012149.1	23428
SRR27421011.29003	NC_012149.1	15418
SRR27421011.14182	NC_012149.1	10866
SRR27421011.26092	NC_012149.1	13212
SRR27421011.19875	NC_012149.1	6515
SRR27421011.19571	NC_012149.1	27858
SRR27421011.13877	NC_012149.1	5071
SRR27421011.30298	NC_012149.1	9299
SRR27421011.6425	NC_012149.1	30485
SRR27421011.9372	NC_012149.1	21430
SRR27421011.23048	NC_012149.1	11953
SRR27421011.7517	NC_012149.1	7063
SRR27421011.14425	NC_012149.1	11247
SRR27421011.29696	NC_012149.1	10493
SRR27421011.27338	NC_012149.1	11092
SRR27421011.20056	NC_012149.1	14226
SRR27421011.29912	NC_012149.1	9246
SRR27421011.23540	NC_012149.1	9068
SRR27421011.29032	NC_012149.1	23282
SRR27421011.22219	NC_012149.1	9943
SRR27421011.27033	NC_012149.1	7606
SRR27421011.7149	NC_012149.1	30981
SRR27421011.19163	NC_012149.1	6543
SRR27421011.15156	NC_012149.1	23767
SRR27421011.20607	NC_012149.1	39255
SRR27421011.26847	NC_012149.1	5779
SRR27421011.26844	NC_012149.1	5767
SRR27421011.2512	NC_012149.1	6717
SRR27421011.961	NC_012149.1	21248
SRR27421011.29586	NC_012149.1	5748
SRR27421011.6026	NC_012149.1	13918
SRR27421011.612	NC_012149.1	20966
SRR27421011.28201	NC_012149.1	21702
SRR27421011.27574	NC_012149.1	27878
SRR27421011.23095	NC_012149.1	17286
SRR27421011.20948	NC_012149.1	7276
SRR27421011.18602	NC_012149.1	15495
SRR27421011.1128	NC_012149.1	10715
SRR27421011.997	NC_012149.1	36993
SRR27421011.4930	NC_012149.1	7736
SRR27421011.976	NC_012149.1	5361
SRR27421011.25857	NC_012149.1	29765
SRR27421011.4173	NC_012149.1	11228
SRR27421011.1853	NC_012149.1	5099
SRR27421011.4208	NC_012149.1	21482
SRR27421011.1286	NC_012149.1	32829
SRR27421011.14887	NC_012149.1	31657
SRR27421011.15899	NC_012149.1	6698
SRR27421011.22417	NC_012149.1	5284
SRR27421011.501	NC_012149.1	8142
SRR27421011.9486	NC_012149.1	5658
SRR27421011.3064	NC_012149.1	7707
SRR27421011.1539	NC_012149.1	12214
SRR27421011.12234	NC_012149.1	9457
SRR27421011.16874	NC_012149.1	19347
SRR27421011.17025	NC_012149.1	32500
SRR27421011.9994	NC_012149.1	15157
SRR27421011.20587	NC_012149.1	14794
SRR27421011.10779	NC_012149.1	7912
SRR27421011.22012	NC_012149.1	7812
SRR27421011.4374	NC_012149.1	14834
SRR27421011.24925	NC_012149.1	10134
SRR27421011.8871	NC_012149.1	5858
SRR27421011.8541	NC_012149.1	5885
SRR27421011.25166	NC_012149.1	19385
SRR27421011.7316	NC_012149.1	17622
SRR27421011.1843	NC_012149.1	15567
SRR27421011.13512	NC_012149.1	11265
SRR27421011.9557	NC_012149.1	6991
SRR27421011.5529	NC_012149.1	8293
SRR27421011.3051	NC_012149.1	8193
SRR27421011.25086	NC_012149.1	31929
SRR27421011.21292	NC_012149.1	9073
SRR27421011.22540	NC_012149.1	35752
SRR27421011.30069	NC_012149.1	12605
SRR27421011.127	NC_012149.1	12546
SRR27421011.4098	NC_012149.1	25148
SRR27421011.16057	NC_012149.1	5719
SRR27421011.16400	NC_012149.1	5726
SRR27421011.24576	NC_012149.1	9337
SRR27421011.29835	NC_012149.1	5638
SRR27421011.26816	NC_012149.1	5010
SRR27421011.15751	NC_012149.1	17580
SRR27421011.13364	NC_012149.1	29949
SRR27421011.789	NC_012149.1	25676
SRR27421011.22006	NC_012149.1	7548
SRR27421011.967	NC_012149.1	30445
SRR27421011.1784	NC_012149.1	26077
SRR27421011.25678	NC_012149.1	19385
SRR27421011.12870	NC_012149.1	28543
SRR27421011.14671	NC_012149.1	5824
SRR27421011.29625	NC_012149.1	17059
SRR27421011.19946	NC_012149.1	31988
SRR27421011.6032	NC_012149.1	5601
SRR27421011.28953	NC_012149.1	32405
SRR27421011.6791	NC_012149.1	19667
SRR27421011.30076	NC_012149.1	19685
SRR27421011.15939	NC_012149.1	11549
SRR27421011.29735	NC_012149.1	19679
SRR27421011.9849	NC_012149.1	7166
SRR27421011.14747	NC_012149.1	8277
SRR27421011.18269	NC_012149.1	9509
SRR27421011.833	NC_012149.1	37845
SRR27421011.3307	NC_012149.1	38860
SRR27421011.15812	NC_012149.1	5637
SRR27421011.6168	NC_012149.1	7820
SRR27421011.27629	NC_012149.1	8674
SRR27421011.14822	NC_012149.1	10194
SRR27421011.15290	NC_012149.1	18642
SRR27421011.2031	NC_012149.1	5899
SRR27421011.23539	NC_012149.1	12613
SRR27421011.28650	NC_012149.1	8287
SRR27421011.19996	NC_012149.1	8219
SRR27421011.14827	NC_012149.1	11842
SRR27421011.18910	NC_012149.1	12280
SRR27421011.21289	NC_012149.1	17823
SRR27421011.4375	NC_012149.1	19247
SRR27421011.9289	NC_012149.1	5334
SRR27421011.22659	NC_012149.1	20759
SRR27421011.11912	NC_012149.1	10859
SRR27421011.21572	NC_012149.1	7195
SRR27421011.6533	NC_012149.1	30531
SRR27421011.2438	NC_012149.1	22822
SRR27421011.2682	NC_012149.1	6671
SRR27421011.18482	NC_012149.1	32183
SRR27421011.1731	NC_012149.1	9617
SRR27421011.18486	NC_012149.1	9752
SRR27421011.21577	NC_012149.1	11844
SRR27421011.7614	NC_012149.1	6179
SRR27421011.6782	NC_012149.1	13063
SRR27421011.27209	NC_012149.1	9782
SRR27421011.29597	NC_012149.1	39681
SRR27421011.1427	NC_012149.1	6372
SRR27421011.10931	NC_012149.1	18851
SRR27421011.15508	NC_012149.1	20686
SRR27421011.28186	NC_012149.1	23210
SRR27421011.9628	NC_012149.1	5013
SRR27421011.4755	NC_012149.1	6878
SRR27421011.11255	NC_012149.1	32475
SRR27421011.15012	NC_012149.1	9011
SRR27421011.15685	NC_012149.1	12405
SRR27421011.22527	NC_012149.1	16043
SRR27421011.27787	NC_012149.1	9123
SRR27421011.28008	NC_012149.1	14651
SRR27421011.4572	NC_012149.1	7283
SRR27421011.11020	NC_012149.1	17512
SRR27421011.14469	NC_012149.1	15517
SRR27421011.21519	NC_012149.1	6949
SRR27421011.26972	NC_012149.1	51494
SRR27421011.1762	NC_012149.1	5432
SRR27421011.12140	NC_012149.1	29955
SRR27421011.15382	NC_012149.1	10503
SRR27421011.27147	NC_012149.1	18386
SRR27421011.4790	NC_012149.1	20969
SRR27421011.11345	NC_012149.1	12174
SRR27421011.28854	NC_012149.1	32547
SRR27421011.10264	NC_012149.1	6803
SRR27421011.25278	NC_012149.1	12831
SRR27421011.4796	NC_012149.1	8074
SRR27421011.21896	NC_012149.1	5990
SRR27421011.4484	NC_012149.1	20850
SRR27421011.8726	NC_012149.1	11702
SRR27421011.11077	NC_012149.1	44176
SRR27421011.24937	NC_012149.1	7242
SRR27421011.14041	NC_012149.1	17547
SRR27421011.17338	NC_012149.1	10448
SRR27421011.27987	NC_012149.1	7702
SRR27421011.8332	NC_012149.1	14993
SRR27421011.15755	NC_012149.1	17903
SRR27421011.3198	NC_012149.1	31364
SRR27421011.27470	NC_012149.1	31846
SRR27421011.9548	NC_012149.1	17371
SRR27421011.26327	NC_012149.1	17983
SRR27421011.29131	NC_012149.1	17682
SRR27421011.24989	NC_012149.1	14876
SRR27421011.16846	NC_012149.1	32432
SRR27421011.27868	NC_012149.1	21760
SRR27421011.2713	NC_012149.1	16996
SRR27421011.27996	NC_012149.1	27511
SRR27421011.24284	NC_012149.1	17713
SRR27421011.4560	NC_012149.1	22894
SRR27421011.10415	NC_012149.1	7949
SRR27421011.9656	NC_012149.1	25603
SRR27421011.20433	NC_012149.1	15337
SRR27421011.8987	NC_012149.1	9547
SRR27421011.18228	NC_012149.1	31439
SRR27421011.18176	NC_012149.1	5637
SRR27421011.16098	NC_012149.1	24565
SRR27421011.155	NC_012149.1	11014
SRR27421011.29945	NC_012149.1	15540
SRR27421011.20272	NC_012149.1	17674
SRR27421011.23341	NC_012149.1	31682
SRR27421011.2909	NC_012149.1	10573
SRR27421011.25540	NC_012149.1	21322
SRR27421011.9861	NC_012149.1	7387
SRR27421011.23261	NC_012149.1	31717
SRR27421011.25719	NC_012149.1	5708
SRR27421011.29641	NC_012149.1	31578
SRR27421011.19861	NC_012149.1	31628
SRR27421011.19597	NC_012149.1	10994
SRR27421011.27135	NC_012149.1	5368
SRR27421011.14817	NC_012149.1	8710
SRR27421011.2421	NC_012149.1	5411
SRR27421011.25104	NC_012149.1	15659
SRR27421011.24042	NC_012149.1	12650
SRR27421011.16006	NC_012149.1	21952
SRR27421011.1717	NC_012149.1	15889
SRR27421011.6499	NC_012149.1	14186
SRR27421011.8097	NC_012149.1	5267
SRR27421011.12967	NC_012149.1	9269
SRR27421011.130	NC_012149.1	24371
SRR27421011.26123	NC_012149.1	10038
SRR27421011.26300	NC_012149.1	16566
SRR27421011.17893	NC_012149.1	5983
SRR27421011.9649	NC_012149.1	13683
SRR27421011.20390	NC_012149.1	27004
SRR27421011.1239	NC_012149.1	8295
SRR27421011.7049	NC_012149.1	22872
SRR27421011.19901	NC_012149.1	14945
SRR27421011.10438	NC_012149.1	10086
SRR27421011.8073	NC_012149.1	31587
SRR27421011.10171	NC_012149.1	15912
SRR27421011.25154	NC_012149.1	18680
SRR27421011.14685	NC_012149.1	6070
SRR27421011.13248	NC_012149.1	8958
SRR27421011.25091	NC_012149.1	17851
SRR27421011.9846	NC_012149.1	13046
SRR27421011.11898	NC_012149.1	16086
SRR27421011.13598	NC_012149.1	13401
SRR27421011.4877	NC_012149.1	18054
SRR27421011.485	NC_012149.1	10564
SRR27421011.5003	NC_012149.1	11821
SRR27421011.22971	NC_012149.1	17373
SRR27421011.10451	NC_012149.1	16622
SRR27421011.9945	NC_012149.1	8965
SRR27421011.6495	NC_012149.1	20690
SRR27421011.3977	NC_012149.1	9455
SRR27421011.6890	NC_012149.1	21145
SRR27421011.3998	NC_012149.1	15559
SRR27421011.6594	NC_012149.1	6774
SRR27421011.8619	NC_012149.1	23012
SRR27421011.5819	NC_012149.1	7122
SRR27421011.4003	NC_012149.1	12133
SRR27421011.27334	NC_012149.1	12224
SRR27421011.3526	NC_012149.1	18401
SRR27421011.1864	NC_012149.1	12723
SRR27421011.18881	NC_012149.1	7503
SRR27421011.25715	NC_012149.1	7989
SRR27421011.24745	NC_012149.1	17530
SRR27421011.7502	NC_012149.1	5816
SRR27421011.19591	NC_012149.1	11256
SRR27421011.19060	NC_012149.1	15950
SRR27421011.21066	NC_012149.1	11655
SRR27421011.24990	NC_012149.1	21202
SRR27421011.12976	NC_012149.1	16805
SRR27421011.968	NC_012149.1	30552
