ReadID	Reference	ReadLength
SRR27421012.154680	NC_012154.1	8514
SRR27421012.128356	NC_012154.1	15981
SRR27421012.92177	NC_012154.1	25426
SRR27421012.34731	NC_012154.1	8652
SRR27421012.120897	NC_012154.1	9666
SRR27421012.168267	NC_012154.1	9644
SRR27421012.2253	NC_012154.1	7565
SRR27421012.35747	NC_012154.1	21581
SRR27421012.33730	NC_012154.1	10104
SRR27421012.139052	NC_012154.1	11958
SRR27421012.59408	NC_012154.1	19002
SRR27421012.64907	NC_012154.1	5249
SRR27421012.108528	NC_012154.1	14032
SRR27421012.49172	NC_012154.1	23660
SRR27421012.76078	NC_012154.1	13530
SRR27421012.119960	NC_012154.1	12111
SRR27421012.122095	NC_012154.1	20709
SRR27421012.8313	NC_012154.1	10645
SRR27421012.8890	NC_012154.1	10213
SRR27421012.133197	NC_012154.1	11343
SRR27421012.69695	NC_012154.1	6183
SRR27421012.158181	NC_012154.1	6010
SRR27421012.44605	NC_012154.1	12332
SRR27421012.139687	NC_012154.1	15113
SRR27421012.68246	NC_012154.1	9994
SRR27421012.4119	NC_012154.1	10712
SRR27421012.74215	NC_012154.1	19090
SRR27421012.60699	NC_012154.1	11386
SRR27421012.6758	NC_012154.1	18961
SRR27421012.49511	NC_012154.1	13693
SRR27421012.175735	NC_012154.1	9095
SRR27421012.94968	NC_012154.1	11622
SRR27421012.121527	NC_012154.1	11301
SRR27421012.162365	NC_012154.1	14978
SRR27421012.33427	NC_012154.1	14400
SRR27421012.80433	NC_012154.1	24693
SRR27421012.118866	NC_012154.1	17204
SRR27421012.45793	NC_012154.1	13492
SRR27421012.115899	NC_012154.1	9680
SRR27421012.72638	NC_012154.1	19710
SRR27421012.130661	NC_012154.1	16621
SRR27421012.148290	NC_012154.1	8528
SRR27421012.110709	NC_012154.1	12612
SRR27421012.156419	NC_012154.1	11458
SRR27421012.10374	NC_012154.1	15452
SRR27421012.31634	NC_012154.1	5402
SRR27421012.104818	NC_012154.1	25555
SRR27421012.110519	NC_012154.1	17395
SRR27421012.123758	NC_012154.1	11221
SRR27421012.26893	NC_012154.1	35094
SRR27421012.98235	NC_012154.1	12676
SRR27421012.87156	NC_012154.1	15262
SRR27421012.9666	NC_012154.1	26383
SRR27421012.137326	NC_012154.1	9929
SRR27421012.138437	NC_012154.1	20488
SRR27421012.44365	NC_012154.1	11866
SRR27421012.123551	NC_012154.1	7726
SRR27421012.37297	NC_012154.1	14756
SRR27421012.67072	NC_012154.1	14192
SRR27421012.33847	NC_012154.1	12614
SRR27421012.44131	NC_012154.1	13585
SRR27421012.81145	NC_012154.1	7753
SRR27421012.81489	NC_012154.1	11513
SRR27421012.31516	NC_012154.1	13206
SRR27421012.52043	NC_012154.1	11491
SRR27421012.95724	NC_012154.1	10857
SRR27421012.42412	NC_012154.1	8868
SRR27421012.13298	NC_012154.1	19472
SRR27421012.64416	NC_012154.1	9166
SRR27421012.144724	NC_012154.1	21265
SRR27421012.132552	NC_012154.1	9740
SRR27421012.140607	NC_012154.1	7941
SRR27421012.145108	NC_012154.1	17065
SRR27421012.107138	NC_012154.1	7811
SRR27421012.119000	NC_012154.1	8959
SRR27421012.157178	NC_012154.1	13124
SRR27421012.157671	NC_012154.1	12892
SRR27421012.29833	NC_012154.1	13402
SRR27421012.82782	NC_012154.1	7012
SRR27421012.28591	NC_012154.1	12681
SRR27421012.163757	NC_012154.1	15616
SRR27421012.167303	NC_012154.1	14044
SRR27421012.172980	NC_012154.1	19707
SRR27421012.170581	NC_012154.1	9902
SRR27421012.3088	NC_012154.1	10814
SRR27421012.96085	NC_012154.1	10533
SRR27421012.151851	NC_012154.1	7147
SRR27421012.151852	NC_012154.1	7095
SRR27421012.97625	NC_012154.1	18819
SRR27421012.128492	NC_012154.1	19226
SRR27421012.162090	NC_012154.1	9533
SRR27421012.166092	NC_012154.1	8687
SRR27421012.92285	NC_012154.1	6304
SRR27421012.63490	NC_012154.1	9582
SRR27421012.150169	NC_012154.1	9524
SRR27421012.36358	NC_012154.1	18541
SRR27421012.167182	NC_012154.1	14053
SRR27421012.3614	NC_012154.1	5139
SRR27421012.62353	NC_012154.1	16406
SRR27421012.76707	NC_012154.1	16319
SRR27421012.118415	NC_012154.1	5176
SRR27421012.168246	NC_012154.1	9540
SRR27421012.112525	NC_012154.1	12591
SRR27421012.61463	NC_012154.1	6662
SRR27421012.8670	NC_012154.1	12836
SRR27421012.22128	NC_012154.1	7552
SRR27421012.159819	NC_012154.1	27740
SRR27421012.6622	NC_012154.1	8120
SRR27421012.29349	NC_012154.1	16987
SRR27421012.10696	NC_012154.1	12188
SRR27421012.22610	NC_012154.1	20574
SRR27421012.152505	NC_012154.1	26895
SRR27421012.2399	NC_012154.1	18181
SRR27421012.107914	NC_012154.1	15586
SRR27421012.21102	NC_012154.1	10320
SRR27421012.90676	NC_012154.1	18269
SRR27421012.163080	NC_012154.1	11652
SRR27421012.102726	NC_012154.1	5455
SRR27421012.75917	NC_012154.1	9706
SRR27421012.122296	NC_012154.1	5051
SRR27421012.142640	NC_012154.1	10697
SRR27421012.118158	NC_012154.1	5501
SRR27421012.45392	NC_012154.1	23567
SRR27421012.146067	NC_012154.1	9295
SRR27421012.147703	NC_012154.1	10107
SRR27421012.5159	NC_012154.1	9293
SRR27421012.134355	NC_012154.1	8575
SRR27421012.155627	NC_012154.1	20938
SRR27421012.49890	NC_012154.1	15119
SRR27421012.81942	NC_012154.1	14696
SRR27421012.171882	NC_012154.1	9333
SRR27421012.108670	NC_012154.1	14493
SRR27421012.112566	NC_012154.1	14488
SRR27421012.10362	NC_012154.1	11920
SRR27421012.62016	NC_012154.1	20438
SRR27421012.25532	NC_012154.1	11824
SRR27421012.69024	NC_012154.1	10595
SRR27421012.33809	NC_012154.1	9836
SRR27421012.74634	NC_012154.1	13415
SRR27421012.137010	NC_012154.1	19726
SRR27421012.158098	NC_012154.1	5371
SRR27421012.65649	NC_012154.1	5701
SRR27421012.77933	NC_012154.1	17089
SRR27421012.96139	NC_012154.1	11785
SRR27421012.113556	NC_012154.1	18328
SRR27421012.94385	NC_012154.1	9095
SRR27421012.142612	NC_012154.1	9663
SRR27421012.20041	NC_012154.1	18609
SRR27421012.1452	NC_012154.1	11408
SRR27421012.9553	NC_012154.1	5549
SRR27421012.117138	NC_012154.1	8503
SRR27421012.65702	NC_012154.1	11011
SRR27421012.118943	NC_012154.1	11687
SRR27421012.44141	NC_012154.1	11411
SRR27421012.138652	NC_012154.1	14569
SRR27421012.46114	NC_012154.1	18350
SRR27421012.164841	NC_012154.1	14276
SRR27421012.91901	NC_012154.1	21552
SRR27421012.107807	NC_012154.1	17194
SRR27421012.82885	NC_012154.1	18911
SRR27421012.163553	NC_012154.1	8284
SRR27421012.53686	NC_012154.1	16382
SRR27421012.103838	NC_012154.1	14389
SRR27421012.168054	NC_012154.1	9748
SRR27421012.158424	NC_012154.1	11094
SRR27421012.132275	NC_012154.1	12961
SRR27421012.126652	NC_012154.1	13092
SRR27421012.168226	NC_012154.1	6411
SRR27421012.26119	NC_012154.1	9092
SRR27421012.164420	NC_012154.1	18427
SRR27421012.120591	NC_012154.1	9938
SRR27421012.39940	NC_012154.1	22445
SRR27421012.128403	NC_012154.1	8214
SRR27421012.157140	NC_012154.1	10402
SRR27421012.110076	NC_012154.1	9756
SRR27421012.166764	NC_012154.1	9026
SRR27421012.163034	NC_012154.1	13108
SRR27421012.3656	NC_012154.1	13316
SRR27421012.44600	NC_012154.1	10704
SRR27421012.26417	NC_012154.1	8518
SRR27421012.71688	NC_012154.1	12553
SRR27421012.57240	NC_012154.1	22109
SRR27421012.149991	NC_012154.1	14087
SRR27421012.19097	NC_012154.1	8821
SRR27421012.46825	NC_012154.1	12912
SRR27421012.160984	NC_012154.1	13659
SRR27421012.71099	NC_012154.1	17229
SRR27421012.9372	NC_012154.1	6837
SRR27421012.174902	NC_012154.1	7148
SRR27421012.114053	NC_012154.1	13016
SRR27421012.62902	NC_012154.1	11117
SRR27421012.60660	NC_012154.1	17906
SRR27421012.92918	NC_012154.1	11832
SRR27421012.48686	NC_012154.1	20468
SRR27421012.91973	NC_012154.1	11389
SRR27421012.95686	NC_012154.1	19898
SRR27421012.116548	NC_012154.1	8890
SRR27421012.163423	NC_012154.1	15293
SRR27421012.131713	NC_012154.1	5511
SRR27421012.67623	NC_012154.1	22988
SRR27421012.48764	NC_012154.1	7365
SRR27421012.43252	NC_012154.1	6665
SRR27421012.134197	NC_012154.1	11216
SRR27421012.64092	NC_012154.1	11529
SRR27421012.159047	NC_012154.1	5480
SRR27421012.128001	NC_012154.1	6336
SRR27421012.142026	NC_012154.1	9737
SRR27421012.84136	NC_012154.1	19963
SRR27421012.36254	NC_012154.1	10402
SRR27421012.154353	NC_012154.1	8681
SRR27421012.39099	NC_012154.1	9048
SRR27421012.53300	NC_012154.1	12645
SRR27421012.70066	NC_012154.1	12193
SRR27421012.97357	NC_012154.1	8885
SRR27421012.25495	NC_012154.1	19076
SRR27421012.91509	NC_012154.1	10463
SRR27421012.105741	NC_012154.1	11849
SRR27421012.107129	NC_012154.1	18526
SRR27421012.142670	NC_012154.1	6899
SRR27421012.61062	NC_012154.1	11941
SRR27421012.27416	NC_012154.1	15942
SRR27421012.51701	NC_012154.1	14196
SRR27421012.35258	NC_012154.1	10040
SRR27421012.77393	NC_012154.1	15267
SRR27421012.32299	NC_012154.1	5026
SRR27421012.56300	NC_012154.1	19035
SRR27421012.37069	NC_012154.1	6967
SRR27421012.35816	NC_012154.1	21586
SRR27421012.25429	NC_012154.1	14471
SRR27421012.74640	NC_012154.1	15560
SRR27421012.87133	NC_012154.1	16827
SRR27421012.60041	NC_012154.1	19178
SRR27421012.175949	NC_012154.1	12596
SRR27421012.154146	NC_012154.1	19979
SRR27421012.126871	NC_012154.1	20296
SRR27421012.31701	NC_012154.1	21575
SRR27421012.117036	NC_012154.1	18949
SRR27421012.123099	NC_012154.1	11920
SRR27421012.132690	NC_012154.1	12886
SRR27421012.75991	NC_012154.1	5069
SRR27421012.77696	NC_012154.1	5098
SRR27421012.171706	NC_012154.1	8523
SRR27421012.156826	NC_012154.1	19572
SRR27421012.79501	NC_012154.1	12914
SRR27421012.1884	NC_012154.1	11133
SRR27421012.63154	NC_012154.1	29723
SRR27421012.76408	NC_012154.1	5813
SRR27421012.63359	NC_012154.1	14740
SRR27421012.7356	NC_012154.1	22429
SRR27421012.41654	NC_012154.1	12037
SRR27421012.72566	NC_012154.1	13970
SRR27421012.117048	NC_012154.1	21016
SRR27421012.8285	NC_012154.1	12809
SRR27421012.19825	NC_012154.1	6482
SRR27421012.107965	NC_012154.1	6254
SRR27421012.35305	NC_012154.1	11641
SRR27421012.173786	NC_012154.1	10461
SRR27421012.10286	NC_012154.1	16630
SRR27421012.146132	NC_012154.1	5643
SRR27421012.25657	NC_012154.1	9734
SRR27421012.85307	NC_012154.1	11818
SRR27421012.122279	NC_012154.1	10285
SRR27421012.64777	NC_012154.1	7814
SRR27421012.92411	NC_012154.1	8106
SRR27421012.15540	NC_012154.1	9522
SRR27421012.45560	NC_012154.1	6693
SRR27421012.167317	NC_012154.1	12773
SRR27421012.73524	NC_012154.1	9663
SRR27421012.78188	NC_012154.1	12940
SRR27421012.60193	NC_012154.1	9903
SRR27421012.171323	NC_012154.1	10775
SRR27421012.25874	NC_012154.1	18280
SRR27421012.103843	NC_012154.1	6975
SRR27421012.49374	NC_012154.1	21135
SRR27421012.102902	NC_012154.1	17467
SRR27421012.79433	NC_012154.1	15065
SRR27421012.71521	NC_012154.1	8218
SRR27421012.34470	NC_012154.1	22503
SRR27421012.161721	NC_012154.1	6597
SRR27421012.153240	NC_012154.1	7854
SRR27421012.97998	NC_012154.1	9789
SRR27421012.2122	NC_012154.1	14572
SRR27421012.26807	NC_012154.1	10190
SRR27421012.3490	NC_012154.1	8142
SRR27421012.31250	NC_012154.1	5709
SRR27421012.69326	NC_012154.1	16440
SRR27421012.123796	NC_012154.1	11607
SRR27421012.99937	NC_012154.1	9661
SRR27421012.92613	NC_012154.1	12372
SRR27421012.145311	NC_012154.1	10132
SRR27421012.81689	NC_012154.1	16225
SRR27421012.146586	NC_012154.1	15651
SRR27421012.74445	NC_012154.1	11833
SRR27421012.12841	NC_012154.1	14399
SRR27421012.163181	NC_012154.1	10740
SRR27421012.76700	NC_012154.1	11239
SRR27421012.68787	NC_012154.1	8708
SRR27421012.70508	NC_012154.1	14884
SRR27421012.31744	NC_012154.1	15784
SRR27421012.151188	NC_012154.1	14028
SRR27421012.50983	NC_012154.1	8080
SRR27421012.31388	NC_012154.1	10453
SRR27421012.56187	NC_012154.1	13977
SRR27421012.114159	NC_012154.1	9797
SRR27421012.12600	NC_012154.1	10913
SRR27421012.157270	NC_012154.1	9040
SRR27421012.56617	NC_012154.1	9754
SRR27421012.47472	NC_012154.1	18611
SRR27421012.105602	NC_012154.1	15007
SRR27421012.119787	NC_012154.1	18718
SRR27421012.165957	NC_012154.1	8695
SRR27421012.136241	NC_012154.1	10179
SRR27421012.112399	NC_012154.1	10449
SRR27421012.29890	NC_012154.1	6474
SRR27421012.59805	NC_012154.1	13917
SRR27421012.100441	NC_012154.1	7561
SRR27421012.62964	NC_012154.1	19399
SRR27421012.155114	NC_012154.1	15872
SRR27421012.44678	NC_012154.1	18017
SRR27421012.144190	NC_012154.1	11761
SRR27421012.142140	NC_012154.1	11749
SRR27421012.85340	NC_012154.1	11996
SRR27421012.74921	NC_012154.1	5531
SRR27421012.70239	NC_012154.1	11227
SRR27421012.89850	NC_012154.1	13011
SRR27421012.174854	NC_012154.1	15756
SRR27421012.75726	NC_012154.1	21834
SRR27421012.78831	NC_012154.1	9160
SRR27421012.49070	NC_012154.1	9228
SRR27421012.76615	NC_012154.1	6648
SRR27421012.30981	NC_012154.1	21187
SRR27421012.74100	NC_012154.1	14824
SRR27421012.92150	NC_012154.1	22242
SRR27421012.112866	NC_012154.1	13201
SRR27421012.9503	NC_012154.1	8410
SRR27421012.66621	NC_012154.1	20926
SRR27421012.132378	NC_012154.1	17696
SRR27421012.86294	NC_012154.1	18307
SRR27421012.175894	NC_012154.1	19059
SRR27421012.44040	NC_012154.1	11871
SRR27421012.128538	NC_012154.1	12235
SRR27421012.151785	NC_012154.1	7394
SRR27421012.137298	NC_012154.1	7944
SRR27421012.77088	NC_012154.1	20678
SRR27421012.172276	NC_012154.1	13189
SRR27421012.20094	NC_012154.1	11239
SRR27421012.108859	NC_012154.1	7752
SRR27421012.77449	NC_012154.1	13366
SRR27421012.103578	NC_012154.1	9067
SRR27421012.67629	NC_012154.1	10949
SRR27421012.102447	NC_012154.1	16271
SRR27421012.168370	NC_012154.1	8996
SRR27421012.111473	NC_012154.1	25619
SRR27421012.158954	NC_012154.1	13095
SRR27421012.138191	NC_012154.1	5421
SRR27421012.31231	NC_012154.1	11850
SRR27421012.91385	NC_012154.1	15883
SRR27421012.85839	NC_012154.1	15597
SRR27421012.52908	NC_012154.1	15227
SRR27421012.177027	NC_012154.1	9410
SRR27421012.12203	NC_012154.1	18679
SRR27421012.12151	NC_012154.1	9728
SRR27421012.135010	NC_012154.1	11223
SRR27421012.25781	NC_012154.1	9634
SRR27421012.175584	NC_012154.1	11514
SRR27421012.19759	NC_012154.1	19581
SRR27421012.173623	NC_012154.1	6786
SRR27421012.162147	NC_012154.1	10244
SRR27421012.126992	NC_012154.1	24893
SRR27421012.156245	NC_012154.1	8378
SRR27421012.51817	NC_012154.1	9014
SRR27421012.111017	NC_012154.1	7684
SRR27421012.167992	NC_012154.1	11674
SRR27421012.174393	NC_012154.1	16519
SRR27421012.167979	NC_012154.1	14071
SRR27421012.57800	NC_012154.1	10441
SRR27421012.120189	NC_012154.1	13844
SRR27421012.3150	NC_012154.1	7692
SRR27421012.5296	NC_012154.1	7040
SRR27421012.79563	NC_012154.1	13936
SRR27421012.37497	NC_012154.1	12942
SRR27421012.16038	NC_012154.1	13430
SRR27421012.93767	NC_012154.1	9892
SRR27421012.20277	NC_012154.1	8897
SRR27421012.22272	NC_012154.1	12486
SRR27421012.140987	NC_012154.1	16384
SRR27421012.37714	NC_012154.1	19209
SRR27421012.119610	NC_012154.1	16984
SRR27421012.90783	NC_012154.1	12031
SRR27421012.40423	NC_012154.1	9810
SRR27421012.95977	NC_012154.1	7002
SRR27421012.65360	NC_012154.1	7107
SRR27421012.123589	NC_012154.1	7136
SRR27421012.164412	NC_012154.1	12984
SRR27421012.85588	NC_012154.1	7124
SRR27421012.150272	NC_012154.1	15131
SRR27421012.140829	NC_012154.1	17996
SRR27421012.98251	NC_012154.1	13579
SRR27421012.148267	NC_012154.1	15151
SRR27421012.145784	NC_012154.1	14645
SRR27421012.137967	NC_012154.1	8702
SRR27421012.73261	NC_012154.1	12932
SRR27421012.171038	NC_012154.1	13982
SRR27421012.149042	NC_012154.1	16936
SRR27421012.27744	NC_012154.1	7530
SRR27421012.122310	NC_012154.1	9028
SRR27421012.75595	NC_012154.1	12685
SRR27421012.54839	NC_012154.1	14909
SRR27421012.159248	NC_012154.1	9596
SRR27421012.65406	NC_012154.1	7239
SRR27421012.91031	NC_012154.1	12532
SRR27421012.44940	NC_012154.1	14713
SRR27421012.95002	NC_012154.1	9396
SRR27421012.55253	NC_012154.1	7330
SRR27421012.120086	NC_012154.1	18779
SRR27421012.144160	NC_012154.1	11999
SRR27421012.153636	NC_012154.1	15840
SRR27421012.89402	NC_012154.1	5742
SRR27421012.53139	NC_012154.1	12949
SRR27421012.8169	NC_012154.1	7302
SRR27421012.4486	NC_012154.1	10036
SRR27421012.54334	NC_012154.1	16345
SRR27421012.132671	NC_012154.1	7373
SRR27421012.25212	NC_012154.1	7166
SRR27421012.158162	NC_012154.1	10815
SRR27421012.106655	NC_012154.1	6611
SRR27421012.135457	NC_012154.1	9242
SRR27421012.155667	NC_012154.1	6924
SRR27421012.81583	NC_012154.1	9326
SRR27421012.74156	NC_012154.1	16870
SRR27421012.77375	NC_012154.1	17165
SRR27421012.139506	NC_012154.1	6492
SRR27421012.39186	NC_012154.1	11908
SRR27421012.100962	NC_012154.1	13628
SRR27421012.62790	NC_012154.1	19473
SRR27421012.51585	NC_012154.1	7150
SRR27421012.14828	NC_012154.1	13450
SRR27421012.116925	NC_012154.1	15863
SRR27421012.55731	NC_012154.1	5392
SRR27421012.55581	NC_012154.1	10872
SRR27421012.89556	NC_012154.1	10233
SRR27421012.51408	NC_012154.1	10750
SRR27421012.47743	NC_012154.1	19149
SRR27421012.158052	NC_012154.1	13169
SRR27421012.135664	NC_012154.1	6688
SRR27421012.13143	NC_012154.1	15521
SRR27421012.62792	NC_012154.1	11652
SRR27421012.165725	NC_012154.1	8617
SRR27421012.110007	NC_012154.1	19043
SRR27421012.157331	NC_012154.1	7142
SRR27421012.24751	NC_012154.1	10833
SRR27421012.51256	NC_012154.1	14338
SRR27421012.21217	NC_012154.1	6996
SRR27421012.165152	NC_012154.1	11169
SRR27421012.4574	NC_012154.1	6921
SRR27421012.54197	NC_012154.1	8698
SRR27421012.160340	NC_012154.1	14062
SRR27421012.143906	NC_012154.1	10600
SRR27421012.130065	NC_012154.1	9863
SRR27421012.134575	NC_012154.1	9585
SRR27421012.172707	NC_012154.1	5893
SRR27421012.11637	NC_012154.1	7261
SRR27421012.154895	NC_012154.1	7049
SRR27421012.156864	NC_012154.1	7061
SRR27421012.16493	NC_012154.1	9471
SRR27421012.60828	NC_012154.1	10230
SRR27421012.121785	NC_012154.1	9660
SRR27421012.87851	NC_012154.1	11128
SRR27421012.127337	NC_012154.1	9419
SRR27421012.126473	NC_012154.1	12665
SRR27421012.40579	NC_012154.1	5830
SRR27421012.77971	NC_012154.1	8304
SRR27421012.90672	NC_012154.1	9932
SRR27421012.87458	NC_012154.1	9355
SRR27421012.1126	NC_012154.1	10690
SRR27421012.45979	NC_012154.1	15814
SRR27421012.124675	NC_012154.1	10549
SRR27421012.42293	NC_012154.1	20031
SRR27421012.110217	NC_012154.1	8191
SRR27421012.51780	NC_012154.1	6821
SRR27421012.50209	NC_012154.1	6557
SRR27421012.119913	NC_012154.1	8296
SRR27421012.156967	NC_012154.1	7813
SRR27421012.29734	NC_012154.1	15002
SRR27421012.172129	NC_012154.1	9281
SRR27421012.60622	NC_012154.1	5660
SRR27421012.100523	NC_012154.1	9149
SRR27421012.49863	NC_012154.1	12084
SRR27421012.61793	NC_012154.1	18263
SRR27421012.102035	NC_012154.1	19787
SRR27421012.95750	NC_012154.1	8292
SRR27421012.106807	NC_012154.1	11358
SRR27421012.40804	NC_012154.1	8971
SRR27421012.108536	NC_012154.1	17686
SRR27421012.26822	NC_012154.1	6356
SRR27421012.115330	NC_012154.1	17093
SRR27421012.93716	NC_012154.1	8530
SRR27421012.85328	NC_012154.1	10774
SRR27421012.85295	NC_012154.1	10718
SRR27421012.113878	NC_012154.1	17011
SRR27421012.28036	NC_012154.1	8668
SRR27421012.83708	NC_012154.1	6216
SRR27421012.32314	NC_012154.1	9742
SRR27421012.144714	NC_012154.1	10479
SRR27421012.142902	NC_012154.1	9258
SRR27421012.123209	NC_012154.1	12407
SRR27421012.45704	NC_012154.1	13775
SRR27421012.87681	NC_012154.1	10982
SRR27421012.21310	NC_012154.1	8720
SRR27421012.140555	NC_012154.1	7960
SRR27421012.139621	NC_012154.1	9995
SRR27421012.123684	NC_012154.1	6608
SRR27421012.32866	NC_012154.1	12973
SRR27421012.35304	NC_012154.1	7987
SRR27421012.94789	NC_012154.1	14171
SRR27421012.169094	NC_012154.1	7572
SRR27421012.85088	NC_012154.1	17958
SRR27421012.68857	NC_012154.1	7367
SRR27421012.63639	NC_012154.1	8063
SRR27421012.70692	NC_012154.1	7405
SRR27421012.95313	NC_012154.1	5023
SRR27421012.93296	NC_012154.1	7229
SRR27421012.144312	NC_012154.1	6572
SRR27421012.2912	NC_012154.1	11087
SRR27421012.125636	NC_012154.1	9781
SRR27421012.146062	NC_012154.1	14233
SRR27421012.31743	NC_012154.1	15251
SRR27421012.85552	NC_012154.1	23553
SRR27421012.61494	NC_012154.1	6363
SRR27421012.48035	NC_012154.1	15123
SRR27421012.147865	NC_012154.1	8291
SRR27421012.27975	NC_012154.1	9889
SRR27421012.123640	NC_012154.1	6403
SRR27421012.50846	NC_012154.1	7643
SRR27421012.42979	NC_012154.1	14733
SRR27421012.26062	NC_012154.1	6201
SRR27421012.36982	NC_012154.1	11875
SRR27421012.11099	NC_012154.1	7494
SRR27421012.40399	NC_012154.1	9716
SRR27421012.69971	NC_012154.1	9542
SRR27421012.76164	NC_012154.1	6321
SRR27421012.21694	NC_012154.1	6435
SRR27421012.57363	NC_012154.1	5331
SRR27421012.74346	NC_012154.1	6262
SRR27421012.94355	NC_012154.1	9267
SRR27421012.116322	NC_012154.1	9698
SRR27421012.148581	NC_012154.1	5780
SRR27421012.109103	NC_012154.1	9440
SRR27421012.76571	NC_012154.1	5625
SRR27421012.144881	NC_012154.1	12288
SRR27421012.8165	NC_012154.1	9627
SRR27421012.151333	NC_012154.1	10231
SRR27421012.153019	NC_012154.1	15211
SRR27421012.122695	NC_012154.1	13855
SRR27421012.31554	NC_012154.1	17913
SRR27421012.28600	NC_012154.1	7711
SRR27421012.100013	NC_012154.1	14194
SRR27421012.134228	NC_012154.1	12669
SRR27421012.17501	NC_012154.1	8373
SRR27421012.95077	NC_012154.1	5447
SRR27421012.165093	NC_012154.1	13077
SRR27421012.32842	NC_012154.1	14420
SRR27421012.748	NC_012154.1	10923
SRR27421012.140832	NC_012154.1	8369
SRR27421012.171151	NC_012154.1	17509
SRR27421012.136986	NC_012154.1	17988
SRR27421012.45718	NC_012154.1	14156
SRR27421012.164770	NC_012154.1	6263
SRR27421012.71153	NC_012154.1	14648
SRR27421012.48238	NC_012154.1	7203
SRR27421012.18097	NC_012154.1	9754
SRR27421012.98643	NC_012154.1	11158
SRR27421012.2883	NC_012154.1	9403
SRR27421012.111785	NC_012154.1	17830
SRR27421012.23176	NC_012154.1	17594
SRR27421012.136234	NC_012154.1	8127
SRR27421012.99375	NC_012154.1	5077
SRR27421012.150703	NC_012154.1	6118
SRR27421012.154409	NC_012154.1	19278
SRR27421012.2521	NC_012154.1	13118
SRR27421012.66523	NC_012154.1	6135
SRR27421012.138524	NC_012154.1	12513
SRR27421012.109021	NC_012154.1	17142
SRR27421012.10753	NC_012154.1	7688
SRR27421012.98422	NC_012154.1	6661
SRR27421012.92482	NC_012154.1	17365
SRR27421012.161118	NC_012154.1	14202
SRR27421012.66902	NC_012154.1	6602
SRR27421012.96941	NC_012154.1	5264
SRR27421012.96940	NC_012154.1	5263
SRR27421012.85267	NC_012154.1	9272
SRR27421012.92564	NC_012154.1	17041
SRR27421012.143911	NC_012154.1	17442
SRR27421012.128083	NC_012154.1	5937
SRR27421012.18711	NC_012154.1	8854
SRR27421012.149465	NC_012154.1	8339
SRR27421012.143837	NC_012154.1	6957
SRR27421012.26211	NC_012154.1	6000
SRR27421012.55245	NC_012154.1	8198
SRR27421012.138305	NC_012154.1	6603
SRR27421012.92837	NC_012154.1	8109
SRR27421012.104435	NC_012154.1	7372
SRR27421012.78491	NC_012154.1	19855
SRR27421012.142635	NC_012154.1	7775
SRR27421012.84410	NC_012154.1	6737
SRR27421012.129201	NC_012154.1	5586
SRR27421012.8864	NC_012154.1	7774
SRR27421012.74769	NC_012154.1	10890
SRR27421012.43381	NC_012154.1	15547
SRR27421012.1928	NC_012154.1	7365
SRR27421012.3044	NC_012154.1	11795
SRR27421012.64150	NC_012154.1	8324
SRR27421012.127237	NC_012154.1	16336
SRR27421012.133776	NC_012154.1	6220
SRR27421012.85078	NC_012154.1	15508
SRR27421012.78441	NC_012154.1	5004
SRR27421012.11775	NC_012154.1	17514
SRR27421012.1505	NC_012154.1	12314
SRR27421012.117035	NC_012154.1	12444
SRR27421012.136218	NC_012154.1	6974
SRR27421012.153759	NC_012154.1	6427
SRR27421012.29146	NC_012154.1	11228
SRR27421012.30166	NC_012154.1	5727
SRR27421012.20682	NC_012154.1	10500
SRR27421012.148113	NC_012154.1	8560
SRR27421012.164262	NC_012154.1	5628
SRR27421012.176198	NC_012154.1	7746
SRR27421012.137217	NC_012154.1	14155
SRR27421012.46771	NC_012154.1	5476
SRR27421012.173508	NC_012154.1	15401
SRR27421012.151528	NC_012154.1	8569
SRR27421012.152383	NC_012154.1	5568
SRR27421012.129087	NC_012154.1	7632
SRR27421012.164450	NC_012154.1	12502
SRR27421012.35418	NC_012154.1	5636
SRR27421012.38054	NC_012154.1	9124
SRR27421012.13181	NC_012154.1	5171
SRR27421012.123686	NC_012154.1	16578
SRR27421012.59102	NC_012154.1	10137
SRR27421012.158576	NC_012154.1	13635
SRR27421012.5994	NC_012154.1	5782
SRR27421012.151995	NC_012154.1	9026
SRR27421012.139653	NC_012154.1	6127
SRR27421012.154178	NC_012154.1	5669
SRR27421012.86969	NC_012154.1	12266
SRR27421012.31619	NC_012154.1	7263
SRR27421012.103239	NC_012154.1	8151
SRR27421012.89895	NC_012154.1	7355
SRR27421012.169159	NC_012154.1	9298
SRR27421012.4125	NC_012154.1	11422
SRR27421012.92477	NC_012154.1	8403
SRR27421012.153611	NC_012154.1	7516
SRR27421012.40811	NC_012154.1	7262
SRR27421012.143504	NC_012154.1	14024
SRR27421012.169758	NC_012154.1	16861
SRR27421012.143878	NC_012154.1	14106
SRR27421012.123285	NC_012154.1	8522
SRR27421012.163284	NC_012154.1	6593
SRR27421012.76840	NC_012154.1	13848
SRR27421012.127462	NC_012154.1	9805
SRR27421012.124666	NC_012154.1	6015
SRR27421012.309	NC_012154.1	6097
SRR27421012.145327	NC_012154.1	15805
SRR27421012.84100	NC_012154.1	9431
SRR27421012.60298	NC_012154.1	9938
SRR27421012.81503	NC_012154.1	13550
